"cor","link","target","source","target_info","ttarget_info"
0.856346904079181,1,"NMU","SHH","no","no"
0.960449901572868,1,"WNT5B","SHH","no","no"
0.890212596320902,1,"ARFGEF3","SHH","no","no"
0.932592093833397,1,"MAN2A1","SHH","no","no"
0.937511517257201,1,"CCNG1","SHH","no","no"
0.875669734934275,1,"PDE4D","SHH","no","no"
0.924653972725981,1,"DPYSL3","SHH","no","no"
0.900037519336576,1,"ID2","SHH","no","no"
0.862064197274441,1,"QPCT","SHH","no","no"
0.883285738224605,1,"EPHA4","SHH","selected","selected"
0.933471783352382,1,"RHOU","SHH","no","no"
0.856642161087384,1,"C1orf21","SHH","no","no"
0.913512029891168,1,"GADD45A","SHH","no","no"
0.895006413412425,1,"SIPA1L2","SHH","no","no"
0.965983749971605,1,"PRDX6","SHH","selected","selected"
0.900124071232457,1,"FOXO3","SHH","no","no"
0.881434264673779,1,"ATL2","SHH","no","no"
0.903246224793758,1,"LGALSL","SHH","no","no"
0.892005076292204,1,"DNAJC15","SHH","no","no"
0.855430871504841,1,"SERP1","SHH","no","no"
0.90662667606032,1,"DUSP4","SHH","no","no"
0.920102043518802,1,"CLU","SHH","no","no"
0.929155842761749,1,"CDKN1A","SHH","no","no"
0.911074028127365,1,"HS3ST3B1","SHH","no","no"
0.922895846786523,1,"LAMP5","SHH","no","no"
0.956887622356403,1,"GNG11","SHH","no","no"
0.856470390182808,1,"SEM1","SHH","no","no"
0.887324532884966,1,"VGF","SHH","no","no"
0.9614622316421,1,"FEZF1","SHH","no","no"
0.902740682500775,1,"PALLD","SHH","selected","selected"
0.954269321084907,1,"SAT1","SHH","no","no"
0.888657597989261,1,"ASS1","SHH","no","no"
0.870253660637325,1,"LGALS3","SHH","no","no"
0.876589946777546,1,"SEC61G","SHH","no","no"
0.896232922207988,1,"IRS4","SHH","no","no"
0.857366503572078,1,"TMTC1","SHH","no","no"
0.941871371696135,1,"NAV1","SHH","no","no"
0.916676774103116,1,"DDB2","SHH","no","no"
0.867904510452001,1,"COL4A2","SHH","no","no"
0.910898304523263,1,"LAMC1","SHH","no","no"
0.944558702670329,1,"SPRY2","SHH","no","no"
0.852036484587542,1,"KDELR2","SHH","no","no"
0.865561729642318,1,"RAB1A","SHH","no","no"
0.898132962252053,1,"RASGEF1B","SHH","no","no"
0.887571983528749,1,"FGF2","SHH","no","no"
0.882597384626894,1,"LARP1B","SHH","no","no"
0.879155328293528,1,"EGF","SHH","no","no"
0.927750815976974,1,"FBN2","SHH","no","no"
0.871827797637847,1,"PRICKLE1","SHH","no","no"
0.863856155753562,1,"COL2A1","SHH","no","no"
0.964956394053206,1,"TMEM132B","SHH","no","no"
0.96507915260018,1,"ZIC5","SHH","selected","selected"
0.879631988757499,1,"TCF12","SHH","no","no"
0.924064713337518,1,"TPM1","SHH","no","no"
0.910479204307365,1,"CDH11","SHH","no","no"
0.864663596263361,1,"IFITM3","SHH","no","no"
0.911329144955919,1,"PRDM16","SHH","no","no"
0.921432671559306,1,"EPHA2","SHH","no","no"
0.929759662332915,1,"RGS16","SHH","no","no"
0.910672352633513,1,"ARF1","SHH","no","no"
0.935783485896418,1,"ZNF385B","SHH","selected","selected"
0.897818241030001,1,"METTL21A","SHH","no","no"
0.899009494092768,1,"IL17RD","SHH","no","no"
0.881695861908471,1,"LRIG1","SHH","no","no"
0.855020097051065,1,"OCIAD2","SHH","no","no"
0.895893969750974,1,"MARCHF1","SHH","no","no"
0.893139809237459,1,"PLK2","SHH","selected","selected"
0.950607953632711,1,"TPBG","SHH","no","no"
0.923225731461379,1,"CREB5","SHH","no","no"
0.891341835445922,1,"IGFBP3","SHH","no","no"
0.878301597394463,1,"HTR2C","SHH","no","no"
0.907061558066482,1,"SURF4","SHH","no","no"
0.888806480852788,1,"ADD3","SHH","selected","selected"
0.888788900385701,1,"VAX1","SHH","no","no"
0.946948717186021,1,"PAMR1","SHH","no","no"
0.891347556736891,1,"SERPINH1","SHH","no","no"
0.965227822806038,1,"PRSS23","SHH","no","no"
0.921695069668905,1,"SEC24D","SHH","no","no"
0.897566579511163,1,"ME3","SHH","no","no"
0.913224331365295,1,"GJA1","SHH","no","no"
0.946264233641687,1,"SREK1IP1","SHH","no","no"
0.948028799174626,1,"BCL2L11","SHH","no","no"
0.922888567258313,1,"MSI2","SHH","no","no"
0.908239474752683,1,"BTG3","SHH","no","no"
0.949008143810315,1,"GRIA1","SHH","no","no"
0.897100652299824,1,"TIAM1","SHH","no","no"
0.866720341293663,1,"CUL4B","SHH","no","no"
0.857310965322411,1,"GDPD5","SHH","no","no"
0.858973970307845,1,"NBL1","SHH","no","no"
0.902777820981071,1,"ZFPL1","SHH","no","no"
0.925401115865851,1,"FZD5","SHH","no","no"
0.870261912086902,1,"NUAK2","SHH","selected","selected"
0.854601199099982,1,"ADAMTS9","SHH","no","no"
0.979511447880334,1,"SPRY1","SHH","no","no"
0.917653845406711,1,"SP8","SHH","no","no"
0.941268359291697,1,"COL1A2","SHH","no","no"
0.915962595115723,1,"PDP1","SHH","selected","selected"
0.862267862220205,1,"CLDN3","SHH","no","no"
0.920828258343095,1,"OTX2","SHH","no","no"
0.907159656491579,1,"SLC3A2","SHH","selected","selected"
0.873707816322363,1,"ARF4","SHH","no","no"
0.939586013302132,1,"NLGN1","SHH","selected","selected"
0.911820207659747,1,"ROBO1","SHH","no","no"
0.883070575504186,1,"CRTAP","SHH","no","no"
0.914788866924451,1,"HS6ST2","SHH","no","no"
0.885517518173537,1,"ENC1","SHH","no","no"
0.875885590606833,1,"VAT1L","SHH","no","no"
0.870304317897374,1,"ZMAT3","SHH","no","no"
0.892943112736559,1,"HPSE2","SHH","no","no"
0.918910072553445,1,"CSRP2","SHH","no","no"
0.863986206066667,1,"FOXG1","SHH","no","no"
0.910710471365408,1,"NCKAP5","SHH","no","no"
0.895130718086002,1,"FZD8","SHH","no","no"
0.934548937845194,1,"PAWR","SHH","no","no"
0.888483518686939,1,"CTNNBIP1","SHH","no","no"
0.960697790580933,1,"FJX1","SHH","no","no"
0.862906590290518,1,"GAS1","SHH","no","no"
0.911567814133786,1,"SOX2","SHH","no","no"
0.872097192735322,1,"UBE2E2","SHH","no","no"
0.864533104341474,1,"AP1S2","SHH","no","no"
0.86882171207392,1,"SOX1","SHH","no","no"
0.948068386756139,1,"BEGAIN","SHH","no","no"
0.86288061220807,1,"RIPPLY3","SHH","no","no"
0.893323115101385,1,"COPB2","SHH","no","no"
0.873748316146913,1,"NELL2","SHH","no","no"
0.85010632312341,1,"RPS27L","SHH","no","no"
0.951779176186841,1,"DLK1","SHH","no","no"
0.929393891183574,1,"LSAMP","SHH","no","no"
0.978975772519175,1,"IRS2","SHH","no","no"
0.879203013239109,1,"LEMD1","SHH","no","no"
0.851320775488521,1,"SPRY4","SHH","no","no"
0.932729511975076,1,"ARL4C","SHH","no","no"
0.888389744974497,1,"COL25A1","SHH","no","no"
0.924465980073514,1,"DIO3","SHH","no","no"
0.970108115517385,1,"LPAR1","SHH","no","no"
0.861542959961038,1,"GFPT1","SHH","no","no"
0.973500312020536,1,"SMOC1","SHH","no","no"
0.878209844431015,1,"COLGALT2","SHH","selected","selected"
0.909416027981398,1,"ZNF521","SHH","no","no"
0.908523369222519,1,"INPP5F","SHH","no","no"
0.907497155072859,1,"SMC5","SHH","no","no"
0.899360727396264,1,"DMD","SHH","no","no"
0.947247184013308,1,"MEG3","SHH","no","no"
0.907867142114814,1,"FEZF1-AS1","SHH","no","no"
0.903357731723248,1,"L1TD1","SHH","no","no"
0.905795097425904,1,"MRPS6","SHH","no","no"
0.920923821634435,1,"ETV5","SHH","no","no"
0.866090868835578,1,"ACTN3","SHH","no","no"
0.856160862906385,1,"PVT1","SHH","no","no"
0.936846214025732,1,"RTL1","SHH","no","no"
0.917844989788916,1,"BLACAT1","SHH","no","no"
